favorites,id,positive,negative,sentiment
109000,1.07113E+18,1,0,positive
53000,1.07108E+18,1,0,positive
64000,1.07108E+18,1,0,positive
76000,1.07108E+18,1,0,positive
85000,1.07106E+18,1,0,positive
67000,1.07105E+18,0,1,negative
80000,1.07104E+18,0,1,negative
88000,1.07103E+18,1,0,positive
85000,1.07102E+18,1,0,positive
68000,1.07101E+18,0,1,negative
58000,1.07101E+18,1,0,positive
63000,1.071E+18,0,1,negative
85000,1.071E+18,1,0,positive
100000,1.07088E+18,0,1,negative
142000,1.07088E+18,0,1,negative
67000,1.07088E+18,1,0,positive
60000,1.07088E+18,0,1,negative
78000,1.07084E+18,1,0,positive
109000,1.07084E+18,1,0,positive
76000,1.07073E+18,0,0,neutral
117000,1.0707E+18,1,0,positive
140000,1.07052E+18,0,1,negative
72000,1.0705E+18,1,0,positive
84000,1.07033E+18,1,0,positive
124000,1.07032E+18,1,0,positive
78000,1.07031E+18,0,1,negative
65000,1.07031E+18,0,1,negative
85000,1.07031E+18,1,0,positive
62000,1.0703E+18,0,0,neutral
64000,1.0703E+18,1,0,positive
70000,1.07011E+18,0,0,neutral
82000,1.07011E+18,1,0,positive
98000,1.07009E+18,1,0,positive
111000,1.07009E+18,0,1,negative
120000,1.06999E+18,0,1,negative
59000,1.06997E+18,1,0,positive
120000,1.06997E+18,1,0,positive
54000,1.06997E+18,1,0,positive
64000,1.06996E+18,1,0,positive
70000,1.06996E+18,1,0,positive
114000,1.06978E+18,0,0,neutral
85000,1.06968E+18,1,0,positive
87000,1.06963E+18,0,0,neutral
98000,1.06962E+18,0,1,negative
98000,1.06962E+18,1,0,positive
66000,1.06961E+18,1,0,positive
73000,1.06961E+18,0,1,negative
104000,1.06959E+18,0,1,negative
90000,1.06958E+18,0,1,negative
64000,1.06958E+18,1,0,positive
115000,1.06958E+18,1,0,positive
72000,1.06958E+18,1,0,positive
139000,1.06944E+18,0,0,neutral
74000,1.06932E+18,1,0,positive
87000,1.06889E+18,0,0,neutral
85000,1.06889E+18,1,0,positive
213000,1.06883E+18,1,0,positive
104000,1.06874E+18,1,0,positive
81000,1.06866E+18,1,0,positive
64000,1.0686E+18,1,0,positive
104000,1.0686E+18,1,0,positive
123000,1.06852E+18,1,0,positive
48000,1.06849E+18,0,0,neutral
85000,1.06844E+18,0,0,neutral
154000,1.06844E+18,1,0,positive
83000,1.06835E+18,1,0,positive
94000,1.06834E+18,0,1,negative
72000,1.06834E+18,1,0,positive
47000,1.06832E+18,0,0,neutral
69000,1.06829E+18,1,0,positive
45000,1.06828E+18,0,1,negative
51000,1.06827E+18,1,0,positive
65000,1.06827E+18,1,0,positive
39000,1.06827E+18,1,0,positive
44000,1.06827E+18,1,0,positive
53000,1.06826E+18,1,0,positive
59000,1.06818E+18,1,0,positive
81000,1.06818E+18,1,0,positive
92000,1.06812E+18,0,1,negative
87000,1.06812E+18,1,0,positive
98000,1.06811E+18,0,1,negative
82000,1.06811E+18,1,0,positive
84000,1.068E+18,1,0,positive
77000,1.068E+18,1,0,positive
123000,1.06792E+18,1,0,positive
112000,1.06781E+18,1,0,positive
72000,1.06779E+18,1,0,positive
70000,1.06779E+18,1,0,positive
93000,1.06778E+18,0,1,negative
105000,1.06762E+18,1,0,positive
92000,1.06762E+18,1,0,positive
108000,1.06758E+18,0,0,neutral
107000,1.06749E+18,1,0,positive
122000,1.06749E+18,0,1,negative
68000,1.06741E+18,1,0,positive
103000,1.0674E+18,0,1,negative
92000,1.0674E+18,0,1,negative
92000,1.0674E+18,0,1,negative
39000,1.06715E+18,1,0,positive
49000,1.06715E+18,1,0,positive
81000,1.06714E+18,1,0,positive
81000,1.06714E+18,1,0,positive
103000,1.06714E+18,1,0,positive
92000,1.06707E+18,1,0,positive
98000,1.06706E+18,1,0,positive
170000,1.06702E+18,0,1,negative
112000,1.06688E+18,1,0,positive
101000,1.06687E+18,0,1,negative
119000,1.06679E+18,0,1,negative
86000,1.06679E+18,1,0,positive
83000,1.06679E+18,1,0,positive
57000,1.06679E+18,1,0,positive
109000,1.06669E+18,1,0,positive
126000,1.06669E+18,1,0,positive
75000,1.06668E+18,1,0,positive
74000,1.06667E+18,1,0,positive
60000,1.06667E+18,1,0,positive
142000,1.06648E+18,0,1,negative
163000,1.06648E+18,1,0,positive
89000,1.06612E+18,1,0,positive
73000,1.06602E+18,1,0,positive
160000,1.06595E+18,1,0,positive
114000,1.06574E+18,0,1,negative
89000,1.06572E+18,0,1,negative
84000,1.06562E+18,0,0,neutral
83000,1.0656E+18,1,0,positive
95000,1.06558E+18,1,0,positive
104000,1.06558E+18,0,1,negative
198000,1.06558E+18,1,0,positive
56000,1.06558E+18,0,1,negative
166000,1.0654E+18,1,0,positive
112000,1.0654E+18,0,1,negative
76000,1.06537E+18,0,1,negative
98000,1.06536E+18,1,0,positive
77000,1.06536E+18,0,0,neutral
87000,1.06535E+18,0,1,negative
87000,1.06535E+18,1,0,positive
55000,1.06526E+18,1,0,positive
41000,1.06525E+18,0,1,negative
191000,1.06523E+18,1,0,positive
113000,1.06523E+18,1,0,positive
179000,1.0651E+18,1,0,positive
121000,1.06509E+18,1,0,positive
89000,1.06473E+18,1,0,positive
171000,1.0646E+18,0,1,negative
170000,1.06454E+18,1,0,positive
146000,1.06454E+18,1,0,positive
42000,1.06453E+18,1,0,positive
84000,1.06425E+18,1,0,positive
147000,1.06425E+18,1,0,positive
111000,1.06423E+18,1,0,positive
131000,1.06422E+18,1,0,positive
57000,1.06421E+18,1,0,positive
104000,1.06399E+18,1,0,positive
58000,1.06384E+18,1,0,positive
83000,1.06383E+18,1,0,positive
77000,1.06383E+18,0,1,negative
67000,1.06383E+18,1,0,positive
65000,1.06376E+18,1,0,positive
48000,1.06363E+18,0,0,neutral
109000,1.06359E+18,0,0,neutral
118000,1.06359E+18,1,0,positive
103000,1.06359E+18,1,0,positive
100000,1.06359E+18,1,0,positive
56000,1.06355E+18,0,0,neutral
102000,1.06352E+18,1,0,positive
51000,1.06352E+18,1,0,positive
73000,1.06317E+18,1,0,positive
77000,1.06317E+18,1,0,positive
58000,1.06317E+18,1,0,positive
62000,1.06316E+18,1,0,positive
109000,1.06308E+18,1,0,positive
111000,1.06308E+18,0,1,negative
112000,1.06305E+18,0,1,negative
108000,1.06304E+18,0,1,negative
106000,1.06304E+18,0,1,negative
66000,1.06285E+18,1,0,positive
70000,1.06283E+18,0,0,neutral
98000,1.0628E+18,0,0,neutral
59000,1.06279E+18,1,0,positive
99000,1.06279E+18,1,0,positive
81000,1.06246E+18,1,0,positive
76000,1.06246E+18,1,0,positive
50000,1.06245E+18,1,0,positive
67000,1.06243E+18,1,0,positive
122000,1.06239E+18,0,1,negative
99000,1.06238E+18,1,0,positive
118000,1.06237E+18,1,0,positive
152000,1.06233E+18,1,0,positive
106000,1.06233E+18,1,0,positive
117000,1.06233E+18,1,0,positive
122000,1.06231E+18,1,0,positive
134000,1.06215E+18,1,0,positive
74000,1.06205E+18,0,1,negative
67000,1.06205E+18,1,0,positive
121000,1.06202E+18,1,0,positive
81000,1.06201E+18,0,0,neutral
118000,1.06196E+18,1,0,positive
92000,1.06196E+18,1,0,positive
78000,1.06195E+18,1,0,positive
105000,1.06195E+18,1,0,positive
91000,1.06184E+18,1,0,positive
107000,1.06165E+18,1,0,positive
94000,1.06163E+18,1,0,positive
76000,1.06162E+18,1,0,positive
106000,1.06155E+18,1,0,positive
86000,1.06138E+18,1,0,positive
117000,1.06138E+18,1,0,positive
117000,1.06134E+18,0,0,neutral
86000,1.06133E+18,1,0,positive
101000,1.06126E+18,1,0,positive
138000,1.06117E+18,0,1,negative
123000,1.06117E+18,0,1,negative
59000,1.06111E+18,1,0,positive
74000,1.0611E+18,1,0,positive
145000,1.061E+18,1,0,positive
162000,1.06099E+18,1,0,positive
104000,1.06096E+18,0,0,neutral
84000,1.06096E+18,1,0,positive
126000,1.06096E+18,0,0,neutral
111000,1.06095E+18,1,0,positive
82000,1.06094E+18,0,1,negative
132000,1.06094E+18,1,0,positive
148000,1.06092E+18,0,1,negative
83000,1.06092E+18,1,0,positive
55000,1.06091E+18,0,0,neutral
131000,1.06072E+18,0,0,neutral
124000,1.06052E+18,1,0,positive
92000,1.06051E+18,0,1,negative
87000,1.06026E+18,1,0,positive
118000,1.06026E+18,1,0,positive
120000,1.06019E+18,0,1,negative
87000,1.06016E+18,1,0,positive
175000,1.06016E+18,0,1,negative
135000,1.06015E+18,1,0,positive
67000,1.06015E+18,1,0,positive
107000,1.06014E+18,1,0,positive
85000,1.06014E+18,1,0,positive
108000,1.06013E+18,1,0,positive
61000,1.06006E+18,1,0,positive
86000,1.06006E+18,1,0,positive
98000,1.06006E+18,1,0,positive
247000,1.06002E+18,1,0,positive
64000,1.0599E+18,1,0,positive
73000,1.0599E+18,1,0,positive
53000,1.05988E+18,1,0,positive
63000,1.05987E+18,1,0,positive
36000,1.05987E+18,0,0,neutral
40000,1.05983E+18,1,0,positive
91000,1.05983E+18,1,0,positive
45000,1.0597E+18,1,0,positive
43000,1.05967E+18,0,1,negative
60000,1.05963E+18,1,0,positive
58000,1.05962E+18,1,0,positive
42000,1.05961E+18,0,0,neutral
36000,1.05961E+18,1,0,positive
38000,1.05957E+18,0,0,neutral
44000,1.05956E+18,1,0,positive
41000,1.05956E+18,1,0,positive
56000,1.05955E+18,1,0,positive
60000,1.05951E+18,1,0,positive
127000,1.05947E+18,0,1,negative
77000,1.05947E+18,1,0,positive
103000,1.05946E+18,1,0,positive
47000,1.05946E+18,0,1,negative
77000,1.05944E+18,1,0,positive
59000,1.05944E+18,1,0,positive
50000,1.05943E+18,1,0,positive
54000,1.05932E+18,0,1,negative
80000,1.05931E+18,1,0,positive
48000,1.05926E+18,1,0,positive
84000,1.05926E+18,0,0,neutral
52000,1.05923E+18,1,0,positive
51000,1.05922E+18,1,0,positive
51000,1.05917E+18,0,0,neutral
58000,1.05915E+18,1,0,positive
110000,1.0591E+18,1,0,positive
77000,1.05891E+18,0,1,negative
54000,1.0589E+18,0,1,negative
53000,1.0589E+18,1,0,positive
49000,1.05889E+18,1,0,positive
42000,1.05886E+18,1,0,positive
40000,1.05886E+18,1,0,positive
46000,1.05883E+18,0,1,negative
61000,1.05883E+18,1,0,positive
96000,1.05883E+18,0,0,neutral
58000,1.05883E+18,1,0,positive
57000,1.05882E+18,0,1,negative
73000,1.05878E+18,0,1,negative
54000,1.05876E+18,1,0,positive
42000,1.05876E+18,0,0,neutral
149000,1.05872E+18,0,1,negative
44000,1.05871E+18,1,0,positive
59000,1.05869E+18,1,0,positive
58000,1.05869E+18,1,0,positive
84000,1.05867E+18,1,0,positive
62000,1.05855E+18,1,0,positive
47000,1.05853E+18,0,0,neutral
50000,1.05852E+18,1,0,positive
43000,1.05852E+18,1,0,positive
50000,1.0585E+18,0,0,neutral
40000,1.05849E+18,0,0,neutral
47000,1.05849E+18,0,0,neutral
58000,1.05848E+18,0,0,neutral
46000,1.05848E+18,1,0,positive
195000,1.05839E+18,0,0,neutral
84000,1.05836E+18,1,0,positive
114000,1.05835E+18,1,0,positive
56000,1.05819E+18,1,0,positive
62000,1.05818E+18,1,0,positive
82000,1.05813E+18,1,0,positive
41000,1.05812E+18,0,0,neutral
95000,1.0581E+18,0,1,negative
34000,1.05807E+18,0,1,negative
47000,1.05807E+18,1,0,positive
91000,1.058E+18,1,0,positive
74000,1.05784E+18,1,0,positive
47000,1.05781E+18,1,0,positive
57000,1.0578E+18,0,0,neutral
95000,1.05773E+18,0,1,negative
75000,1.05772E+18,0,0,neutral
60000,1.05771E+18,1,0,positive
75000,1.05768E+18,0,0,neutral
119000,1.05767E+18,1,0,positive
76000,1.05766E+18,1,0,positive
61000,1.05765E+18,0,1,negative
72000,1.05764E+18,0,1,negative
65000,1.05764E+18,0,1,negative
101000,1.05762E+18,0,1,negative
70000,1.05762E+18,1,0,positive
59000,1.05762E+18,1,0,positive
124000,1.05761E+18,1,0,positive
70000,1.05761E+18,0,1,negative
53000,1.05733E+18,1,0,positive
41000,1.05733E+18,0,1,negative
47000,1.05733E+18,1,0,positive
94000,1.05729E+18,0,0,neutral
60000,1.05725E+18,1,0,positive
110000,1.05725E+18,1,0,positive
56000,1.05725E+18,1,0,positive
55000,1.05724E+18,1,0,positive
43000,1.05711E+18,1,0,positive
46000,1.05711E+18,1,0,positive
39000,1.05711E+18,1,0,positive
47000,1.05711E+18,0,1,negative
39000,1.05711E+18,1,0,positive
48000,1.05709E+18,1,0,positive
91000,1.05707E+18,0,0,neutral
51000,1.05707E+18,0,0,neutral
91000,1.05706E+18,0,1,negative
119000,1.05706E+18,0,1,negative
54000,1.05692E+18,1,0,positive
89000,1.05692E+18,1,0,positive
139000,1.05692E+18,0,1,negative
333000,1.05689E+18,1,0,positive
78000,1.05688E+18,0,1,negative
141000,1.05688E+18,1,0,positive
182000,1.0567E+18,0,1,negative
82000,1.05659E+18,1,0,positive
73000,1.05659E+18,1,0,positive
82000,1.05639E+18,1,0,positive
149000,1.05639E+18,1,0,positive
85000,1.0563E+18,0,1,negative
102000,1.0563E+18,1,0,positive
58000,1.05627E+18,0,1,negative
87000,1.05622E+18,0,1,negative
83000,1.0562E+18,0,1,negative
89000,1.05618E+18,1,0,positive
35000,1.05618E+18,1,0,positive
61000,1.05618E+18,1,0,positive
45000,1.05618E+18,0,0,neutral
37000,1.05618E+18,1,0,positive
71000,1.05618E+18,0,0,neutral
39000,1.05618E+18,0,0,neutral
47000,1.05599E+18,1,0,positive
83000,1.05594E+18,0,0,neutral
75000,1.05593E+18,1,0,positive
84000,1.05589E+18,1,0,positive
60000,1.05589E+18,1,0,positive
86000,1.05588E+18,1,0,positive
55000,1.05587E+18,1,0,positive
80000,1.05585E+18,0,1,negative
107000,1.05583E+18,1,0,positive
138000,1.05582E+18,1,0,positive
88000,1.05582E+18,1,0,positive
144000,1.05572E+18,1,0,positive
55000,1.0556E+18,1,0,positive
46000,1.0556E+18,0,1,negative
64000,1.0556E+18,1,0,positive
50000,1.05556E+18,1,0,positive
41000,1.05556E+18,1,0,positive
39000,1.05556E+18,1,0,positive
40000,1.05555E+18,1,0,positive
37000,1.05555E+18,1,0,positive
51000,1.05553E+18,0,1,negative
60000,1.05553E+18,0,1,negative
42000,1.05553E+18,1,0,positive
152000,1.05553E+18,0,0,neutral
40000,1.05549E+18,1,0,positive
99000,1.05546E+18,1,0,positive
177000,1.05542E+18,0,1,negative
85000,1.05541E+18,0,1,negative
76000,1.05541E+18,0,1,negative
53000,1.05527E+18,0,1,negative
66000,1.05525E+18,1,0,positive
82000,1.05517E+18,0,1,negative
99000,1.05513E+18,0,0,neutral
96000,1.05508E+18,0,0,neutral
64000,1.05508E+18,1,0,positive
124000,1.05507E+18,1,0,positive
125000,1.05506E+18,0,1,negative
225000,1.05487E+18,0,0,neutral
101000,1.05478E+18,1,0,positive
44000,1.05477E+18,0,0,neutral
41000,1.05477E+18,0,0,neutral
52000,1.05476E+18,1,0,positive
92000,1.05476E+18,1,0,positive
59000,1.05473E+18,1,0,positive
61000,1.05459E+18,1,0,positive
66000,1.05456E+18,0,1,negative
60000,1.05456E+18,0,1,negative
60000,1.05456E+18,1,0,positive
60000,1.05455E+18,0,0,neutral
46000,1.05454E+18,0,0,neutral
65000,1.05449E+18,0,0,neutral
40000,1.05446E+18,0,0,neutral
33000,1.05446E+18,0,0,neutral
55000,1.05445E+18,0,1,negative
71000,1.05445E+18,1,0,positive
61000,1.05445E+18,0,1,negative
55000,1.05443E+18,1,0,positive
62000,1.05443E+18,0,0,neutral
69000,1.05436E+18,0,0,neutral
138000,1.05436E+18,0,1,negative
134000,1.05435E+18,0,1,negative
139000,1.05435E+18,0,1,negative
48000,1.05435E+18,1,0,positive
77000,1.05419E+18,1,0,positive
180000,1.05414E+18,0,1,negative
97000,1.05409E+18,1,0,positive
102000,1.05409E+18,0,0,neutral
108000,1.05409E+18,0,1,negative
91000,1.05384E+18,1,0,positive
137000,1.05381E+18,0,1,negative
48000,1.05374E+18,1,0,positive
60000,1.05368E+18,1,0,positive
64000,1.05368E+18,1,0,positive
66000,1.05366E+18,1,0,positive
63000,1.05366E+18,1,0,positive
60000,1.05366E+18,1,0,positive
65000,1.05366E+18,1,0,positive
108000,1.05366E+18,0,1,negative
49000,1.05349E+18,1,0,positive
89000,1.05348E+18,1,0,positive
53000,1.05346E+18,0,0,neutral
66000,1.05345E+18,1,0,positive
82000,1.05343E+18,0,0,neutral
72000,1.05336E+18,0,0,neutral
97000,1.05334E+18,1,0,positive
78000,1.05334E+18,0,1,negative
106000,1.05329E+18,0,0,neutral
46000,1.05329E+18,1,0,positive
96000,1.05312E+18,0,0,neutral
76000,1.05312E+18,1,0,positive
45000,1.0531E+18,0,0,neutral
68000,1.05308E+18,0,1,negative
61000,1.05307E+18,1,0,positive
48000,1.05307E+18,0,0,neutral
77000,1.05306E+18,0,0,neutral
52000,1.05303E+18,0,0,neutral
66000,1.05301E+18,0,0,neutral
98000,1.05301E+18,1,0,positive
41000,1.05296E+18,0,0,neutral
35000,1.05295E+18,0,0,neutral
37000,1.05295E+18,0,0,neutral
43000,1.05295E+18,1,0,positive
53000,1.05291E+18,1,0,positive
88000,1.05289E+18,1,0,positive
147000,1.05289E+18,0,1,negative
83000,1.05288E+18,1,0,positive
88000,1.05274E+18,0,1,negative
55000,1.05268E+18,1,0,positive
46000,1.05264E+18,1,0,positive
99000,1.05264E+18,1,0,positive
37000,1.05262E+18,0,0,neutral
34000,1.05262E+18,0,0,neutral
39000,1.05261E+18,0,0,neutral
33000,1.05261E+18,0,0,neutral
35000,1.05261E+18,1,0,positive
65000,1.05256E+18,0,1,negative
84000,1.05256E+18,1,0,positive
58000,1.05254E+18,0,0,neutral
74000,1.05254E+18,0,0,neutral
58000,1.05253E+18,0,1,negative
78000,1.05253E+18,1,0,positive
76000,1.05253E+18,1,0,positive
86000,1.05252E+18,1,0,positive
69000,1.05239E+18,1,0,positive
89000,1.05239E+18,0,1,negative
167000,1.05237E+18,0,1,negative
132000,1.05237E+18,0,1,negative
44000,1.05234E+18,1,0,positive
95000,1.05227E+18,1,0,positive
43000,1.05227E+18,1,0,positive
52000,1.05227E+18,0,0,neutral
43000,1.05223E+18,0,0,neutral
81000,1.05222E+18,0,1,negative
46000,1.05222E+18,0,1,negative
119000,1.05221E+18,1,0,positive
88000,1.0522E+18,1,0,positive
76000,1.05219E+18,0,1,negative
67000,1.05218E+18,1,0,positive
140000,1.05218E+18,1,0,positive
52000,1.05218E+18,0,0,neutral
120000,1.05217E+18,1,0,positive
90000,1.05217E+18,1,0,positive
119000,1.05217E+18,0,1,negative
83000,1.05199E+18,0,0,neutral
75000,1.05198E+18,1,0,positive
70000,1.05186E+18,1,0,positive
63000,1.05183E+18,0,0,neutral
82000,1.05181E+18,0,0,neutral
61000,1.05181E+18,0,1,negative
115000,1.05181E+18,1,0,positive
98000,1.0518E+18,0,1,negative
76000,1.05156E+18,0,0,neutral
70000,1.05156E+18,1,0,positive
69000,1.05147E+18,1,0,positive
115000,1.05147E+18,1,0,positive
98000,1.05132E+18,1,0,positive
86000,1.05132E+18,1,0,positive
55000,1.05128E+18,0,0,neutral
46000,1.05122E+18,1,0,positive
85000,1.05121E+18,1,0,positive
50000,1.05121E+18,0,0,neutral
70000,1.05117E+18,1,0,positive
89000,1.05117E+18,1,0,positive
72000,1.05116E+18,1,0,positive
98000,1.05111E+18,1,0,positive
73000,1.05111E+18,1,0,positive
56000,1.0511E+18,1,0,positive
47000,1.05091E+18,1,0,positive
86000,1.05087E+18,1,0,positive
44000,1.05087E+18,0,0,neutral
37000,1.05083E+18,1,0,positive
56000,1.05083E+18,1,0,positive
80000,1.05081E+18,1,0,positive
59000,1.05079E+18,0,0,neutral
122000,1.05075E+18,0,0,neutral
76000,1.05075E+18,0,0,neutral
74000,1.05075E+18,1,0,positive
66000,1.05074E+18,0,1,negative
41000,1.05042E+18,0,0,neutral
38000,1.0504E+18,0,0,neutral
38000,1.0504E+18,0,0,neutral
81000,1.05023E+18,1,0,positive
47000,1.0502E+18,1,0,positive
46000,1.0502E+18,0,0,neutral
90000,1.05019E+18,1,0,positive
45000,1.05019E+18,0,0,neutral
52000,1.05013E+18,1,0,positive
78000,1.05011E+18,0,0,neutral
52000,1.05005E+18,0,0,neutral
90000,1.05001E+18,0,1,negative
56000,1.05E+18,1,0,positive
53000,1.04983E+18,0,0,neutral
33000,1.04983E+18,0,0,neutral
76000,1.04983E+18,1,0,positive
56000,1.04978E+18,0,0,neutral
34000,1.04974E+18,0,0,neutral
44000,1.04969E+18,1,0,positive
28000,1.04969E+18,1,0,positive
37000,1.04969E+18,0,1,negative
64000,1.04967E+18,0,0,neutral
54000,1.04965E+18,1,0,positive
87000,1.04964E+18,1,0,positive
91000,1.04964E+18,1,0,positive
72000,1.04947E+18,0,0,neutral
57000,1.04945E+18,0,0,neutral
47000,1.04939E+18,1,0,positive
60000,1.04938E+18,1,0,positive
64000,1.04938E+18,0,0,neutral
69000,1.04937E+18,1,0,positive
43000,1.04937E+18,1,0,positive
42000,1.04932E+18,0,0,neutral
73000,1.04929E+18,1,0,positive
84000,1.04895E+18,1,0,positive
220000,1.04875E+18,0,1,negative
67000,1.04874E+18,1,0,positive
71000,1.04874E+18,1,0,positive
157000,1.04869E+18,1,0,positive
254000,1.04867E+18,1,0,positive
151000,1.04867E+18,1,0,positive
128000,1.04861E+18,1,0,positive
193000,1.04823E+18,1,0,positive
154000,1.0482E+18,0,0,neutral
172000,1.0482E+18,0,1,negative
68000,1.04802E+18,1,0,positive
80000,1.04801E+18,1,0,positive
58000,1.04798E+18,1,0,positive
69000,1.04797E+18,1,0,positive
51000,1.04793E+18,0,0,neutral
39000,1.04793E+18,0,0,neutral
92000,1.0479E+18,0,1,negative
118000,1.04785E+18,1,0,positive
111000,1.04785E+18,1,0,positive
130000,1.04784E+18,1,0,positive
135000,1.04782E+18,1,0,positive
152000,1.04767E+18,1,0,positive
82000,1.04764E+18,0,0,neutral
68000,1.0475E+18,1,0,positive
100000,1.04749E+18,1,0,positive
67000,1.04749E+18,1,0,positive
60000,1.04749E+18,1,0,positive
46000,1.04749E+18,1,0,positive
46000,1.04748E+18,1,0,positive
42000,1.04748E+18,0,0,neutral
89000,1.04747E+18,0,1,negative
79000,1.04747E+18,0,1,negative
51000,1.04747E+18,1,0,positive
49000,1.04732E+18,1,0,positive
74000,1.04731E+18,1,0,positive
50000,1.04731E+18,0,1,negative
82000,1.0473E+18,0,0,neutral
50000,1.04729E+18,1,0,positive
67000,1.04723E+18,1,0,positive
42000,1.04719E+18,1,0,positive
88000,1.04718E+18,1,0,positive
55000,1.04716E+18,1,0,positive
163000,1.04716E+18,1,0,positive
72000,1.04714E+18,1,0,positive
82000,1.04714E+18,1,0,positive
112000,1.04693E+18,1,0,positive
71000,1.04692E+18,1,0,positive
46000,1.04692E+18,0,0,neutral
62000,1.04673E+18,1,0,positive
100000,1.04672E+18,0,0,neutral
77000,1.04671E+18,1,0,positive
126000,1.04671E+18,1,0,positive
138000,1.04647E+18,1,0,positive
134000,1.04646E+18,1,0,positive
217000,1.04644E+18,1,0,positive
156000,1.04623E+18,1,0,positive
82000,1.0462E+18,1,0,positive
61000,1.0462E+18,0,0,neutral
73000,1.04614E+18,1,0,positive
139000,1.04614E+18,1,0,positive
174000,1.04583E+18,1,0,positive
314000,1.04544E+18,1,0,positive
77000,1.0451E+18,0,0,neutral
53000,1.04505E+18,0,0,neutral
65000,1.045E+18,1,0,positive
59000,1.045E+18,0,1,negative
136000,1.04499E+18,1,0,positive
94000,1.0449E+18,0,0,neutral
90000,1.0449E+18,1,0,positive
125000,1.04478E+18,0,1,negative
56000,1.04478E+18,1,0,positive
52000,1.04471E+18,1,0,positive
54000,1.04468E+18,1,0,positive
41000,1.04467E+18,0,0,neutral
40000,1.04464E+18,1,0,positive
95000,1.04463E+18,1,0,positive
57000,1.04463E+18,0,0,neutral
70000,1.04463E+18,0,0,neutral
45000,1.04461E+18,0,0,neutral
84000,1.04458E+18,1,0,positive
79000,1.04454E+18,1,0,positive
76000,1.04454E+18,1,0,positive
113000,1.04442E+18,1,0,positive
107000,1.04442E+18,0,0,neutral
50000,1.04438E+18,0,0,neutral
39000,1.04437E+18,1,0,positive
36000,1.04435E+18,1,0,positive
37000,1.04434E+18,1,0,positive
85000,1.04434E+18,1,0,positive
53000,1.04433E+18,1,0,positive
36000,1.04433E+18,1,0,positive
57000,1.04427E+18,0,0,neutral
36000,1.04423E+18,1,0,positive
88000,1.044E+18,1,0,positive
89000,1.04397E+18,1,0,positive
103000,1.04396E+18,1,0,positive
63000,1.04359E+18,0,0,neutral
66000,1.04351E+18,0,0,neutral
101000,1.0435E+18,1,0,positive
99000,1.04334E+18,0,0,neutral
55000,1.04331E+18,1,0,positive
58000,1.04331E+18,1,0,positive
34000,1.04325E+18,0,0,neutral
52000,1.04324E+18,0,0,neutral
45000,1.04323E+18,1,0,positive
43000,1.04319E+18,1,0,positive
90000,1.04316E+18,1,0,positive
67000,1.04315E+18,1,0,positive
56000,1.04315E+18,0,1,negative
79000,1.04313E+18,0,0,neutral
67000,1.04313E+18,0,0,neutral
108000,1.04313E+18,1,0,positive
111000,1.04312E+18,1,0,positive
77000,1.04299E+18,1,0,positive
48000,1.04298E+18,1,0,positive
52000,1.04298E+18,1,0,positive
52000,1.04295E+18,1,0,positive
42000,1.04293E+18,0,0,neutral
55000,1.04289E+18,0,0,neutral
52000,1.04284E+18,0,0,neutral
50000,1.04284E+18,0,0,neutral
54000,1.04284E+18,1,0,positive
68000,1.04283E+18,1,0,positive
42000,1.04283E+18,1,0,positive
88000,1.04277E+18,1,0,positive
112000,1.04274E+18,0,1,negative
53000,1.04274E+18,1,0,positive
59000,1.04274E+18,1,0,positive
80000,1.04273E+18,1,0,positive
69000,1.04273E+18,1,0,positive
71000,1.04258E+18,0,0,neutral
79000,1.04256E+18,1,0,positive
80000,1.04256E+18,1,0,positive
47000,1.04247E+18,0,0,neutral
97000,1.04238E+18,0,1,negative
63000,1.04238E+18,0,1,negative
76000,1.04238E+18,0,0,neutral
74000,1.04226E+18,1,0,positive
98000,1.04226E+18,0,1,negative
114000,1.04226E+18,1,0,positive
67000,1.0422E+18,0,0,neutral
45000,1.04216E+18,1,0,positive
71000,1.04212E+18,1,0,positive
60000,1.04208E+18,1,0,positive
50000,1.04208E+18,1,0,positive
69000,1.04208E+18,1,0,positive
73000,1.04204E+18,1,0,positive
65000,1.04203E+18,1,0,positive
83000,1.04203E+18,1,0,positive
57000,1.04203E+18,0,1,negative
74000,1.04203E+18,0,1,negative
74000,1.04184E+18,0,0,neutral
77000,1.04181E+18,1,0,positive
43000,1.04181E+18,1,0,positive
45000,1.04179E+18,0,0,neutral
58000,1.04177E+18,1,0,positive
44000,1.04175E+18,1,0,positive
85000,1.04175E+18,0,0,neutral
98000,1.0417E+18,1,0,positive
78000,1.04169E+18,0,1,negative
73000,1.04163E+18,1,0,positive
76000,1.04163E+18,1,0,positive
60000,1.04163E+18,1,0,positive
61000,1.04149E+18,1,0,positive
98000,1.04145E+18,1,0,positive
43000,1.04144E+18,0,1,negative
83000,1.04144E+18,1,0,positive
61000,1.04136E+18,1,0,positive
95000,1.04133E+18,0,1,negative
65000,1.04115E+18,1,0,positive
75000,1.04109E+18,1,0,positive
113000,1.04109E+18,0,0,neutral
81000,1.04109E+18,1,0,positive
44000,1.04107E+18,1,0,positive
50000,1.04107E+18,1,0,positive
51000,1.04107E+18,1,0,positive
53000,1.04106E+18,0,0,neutral
34000,1.04106E+18,0,0,neutral
101000,1.0408E+18,0,1,negative
63000,1.04079E+18,1,0,positive
60000,1.04078E+18,1,0,positive
71000,1.04078E+18,1,0,positive
